student_id,age_at_enrollment,gender,race_ethnicity,first_gen_status,income_bracket,state,enrollment_year,program_type,institution_type
STU005454,18,Female,Asian,False,Low,HI,2019,Certificate,Community College
STU005455,22,Male,White,False,Low,VA,2021,Associate,Community College
STU005456,27,Female,White,True,High,AL,2019,Bachelor,Community College
STU005457,22,Female,Black,False,Middle,UT,2018,Bachelor,4-Year Private
STU005458,31,Female,Asian,True,Middle,OK,2022,Bachelor,Community College
STU005459,32,Male,White,False,Low,MO,2018,Bachelor,Community College
STU005460,31,Male,White,False,Low,PR,2020,Bachelor,4-Year Public
STU005461,20,Female,White,False,Middle,WI,2022,Bachelor,4-Year Public
STU005462,26,Female,White,True,Middle,OK,2020,Certificate,4-Year Private
STU005463,21,Female,Other,True,Middle,AZ,2019,Bachelor,4-Year Private
STU005464,19,Female,White,True,Low,HI,2019,Associate,4-Year Private
STU005465,22,Male,Asian,True,Middle,PA,2018,Associate,Workforce Program
STU005466,19,Male,Black,True,Middle,MD,2020,Bachelor,4-Year Public
STU005467,28,Male,Hispanic,True,Middle,PW,2021,Associate,4-Year Public
STU005468,17,Female,Hispanic,False,High,AS,2020,Bootcamp,Workforce Program
STU005469,20,Male,Hispanic,True,Middle,RI,2019,Associate,4-Year Private
STU005470,19,Female,Hispanic,True,Middle,IN,2018,Bachelor,Workforce Program
STU005471,23,Female,White,False,Low,SC,2020,Bootcamp,4-Year Public
STU005472,25,Female,White,True,Low,OK,2022,Associate,Community College
STU005473,29,Female,Black,False,Low,CT,2022,Bachelor,Community College
STU005474,32,Female,White,False,Middle,NM,2022,Associate,Community College
STU005475,22,Female,Hispanic,False,Low,FL,2018,Bachelor,4-Year Public
STU005476,20,Female,White,True,Middle,MA,2019,Associate,4-Year Private
STU005477,18,Female,Other,False,Middle,WA,2021,Bachelor,4-Year Private
STU005478,30,Male,White,False,Middle,CA,2019,Bootcamp,4-Year Public
STU005479,21,Female,Hispanic,False,Middle,IA,2019,Associate,4-Year Private
STU005480,24,Female,Hispanic,True,High,MI,2022,Associate,Community College
STU005481,23,Female,Hispanic,False,Low,MD,2021,Bachelor,4-Year Private
STU005482,29,Male,White,True,Middle,GA,2022,Bachelor,4-Year Public
STU005483,23,Female,Hispanic,False,Low,SC,2019,Bachelor,Workforce Program
STU005484,28,Female,White,True,Low,FM,2020,Bachelor,Community College
STU005485,30,Male,Hispanic,True,Low,CO,2020,Associate,Community College
STU005486,23,Female,Black,False,Low,GU,2021,Bachelor,Community College
STU005487,24,Male,Hispanic,False,Low,VT,2019,Bachelor,Workforce Program
STU005488,20,Female,White,True,Middle,TN,2021,Associate,4-Year Public
STU005489,24,Female,Black,True,Middle,SC,2018,Associate,4-Year Private
STU005490,30,Male,White,False,High,VA,2022,Certificate,4-Year Public
STU005491,25,Non-binary,White,True,Middle,FM,2018,Bachelor,Community College
STU005492,29,Female,White,True,Middle,MA,2022,Bachelor,Community College
STU005493,20,Male,White,False,Low,NV,2020,Bootcamp,Community College
STU005494,29,Male,Other,True,Low,AL,2018,Bachelor,4-Year Private
STU005495,29,Male,White,False,High,KS,2019,Bootcamp,Community College
STU005496,18,Male,Asian,False,Middle,IL,2018,Bachelor,4-Year Public
STU005497,21,Male,White,True,Low,IA,2020,Associate,Workforce Program
STU005498,27,Female,Hispanic,True,Low,UT,2022,Associate,Community College
STU005499,23,Male,Other,False,Low,CA,2021,Certificate,4-Year Private
STU005500,26,Male,White,False,Middle,MI,2020,Bachelor,Workforce Program
STU005501,22,Non-binary,White,False,Low,KS,2019,Certificate,4-Year Private
STU005502,24,Male,Other,False,Middle,WY,2019,Bachelor,Community College
STU005503,23,Female,White,True,High,CT,2020,Bachelor,4-Year Private
STU005504,20,Female,White,False,High,VA,2022,Associate,Community College
STU005505,27,Male,White,True,Middle,AL,2019,Associate,Workforce Program
STU005506,17,Male,Hispanic,False,Middle,AR,2020,Certificate,4-Year Private
STU005507,32,Female,White,False,Middle,MS,2021,Bootcamp,4-Year Public
STU005508,22,Male,White,False,Middle,NV,2019,Bootcamp,Community College
STU005509,28,Female,White,True,High,VA,2022,Certificate,Community College
STU005510,20,Male,Black,True,Middle,MT,2020,Bachelor,4-Year Public
STU005511,17,Female,Hispanic,False,High,GA,2019,Certificate,Community College
STU005512,30,Female,Hispanic,False,Low,FM,2018,Associate,4-Year Private
STU005513,23,Female,White,False,Middle,MT,2022,Certificate,Workforce Program
STU005514,30,Male,Other,False,Low,NM,2019,Bachelor,4-Year Public
STU005515,24,Female,White,True,Low,FM,2019,Bachelor,4-Year Private
STU005516,23,Female,White,True,Middle,MS,2020,Certificate,4-Year Public
STU005517,29,Male,Other,False,High,MI,2021,Associate,Community College
STU005518,27,Female,Hispanic,True,Middle,ND,2021,Associate,4-Year Public
STU005519,26,Female,White,False,Low,MS,2018,Associate,4-Year Public
STU005520,28,Female,White,False,High,CT,2018,Certificate,Community College
STU005521,29,Male,White,False,Low,MP,2020,Associate,4-Year Private
STU005522,27,Male,Other,True,Middle,NJ,2020,Associate,Workforce Program
STU005523,32,Male,Other,True,High,WY,2021,Bachelor,Community College
STU005524,18,Male,Black,False,Middle,VI,2020,Certificate,Workforce Program
STU005525,17,Female,White,False,High,OK,2020,Bootcamp,4-Year Private
STU005526,29,Male,White,True,Middle,SD,2019,Bachelor,4-Year Private
STU005527,30,Male,Hispanic,True,Low,WV,2021,Bachelor,Community College
STU005528,28,Male,White,True,Middle,TX,2019,Certificate,Community College
STU005529,17,Male,White,True,Middle,IN,2019,Certificate,4-Year Private
STU005530,17,Female,White,True,Middle,GA,2022,Bachelor,4-Year Public
STU005531,17,Non-binary,White,False,High,NV,2020,Bachelor,Community College
STU005532,30,Male,Asian,False,Low,CA,2019,Associate,4-Year Private
STU005533,19,Female,White,True,Low,AS,2020,Associate,4-Year Public
STU005534,29,Female,Hispanic,True,High,PR,2018,Associate,4-Year Private
STU005535,20,Female,White,False,High,AZ,2019,Associate,4-Year Private
STU005536,19,Male,White,False,High,LA,2021,Associate,4-Year Private
STU005537,28,Female,Hispanic,True,Middle,AK,2022,Bootcamp,4-Year Private
STU005538,27,Female,White,True,Low,MD,2019,Associate,4-Year Public
STU005539,28,Female,Asian,False,Low,KS,2019,Bootcamp,Community College
STU005540,18,Male,Other,True,High,CT,2020,Bootcamp,Workforce Program
STU005541,21,Female,Other,True,High,CA,2021,Associate,4-Year Public
STU005542,18,Non-binary,White,False,Middle,MA,2020,Bachelor,Community College
STU005543,31,Female,Asian,False,Low,GA,2020,Associate,4-Year Private
STU005544,32,Female,Asian,True,High,FM,2020,Associate,Workforce Program
STU005545,21,Female,White,False,Low,MS,2020,Certificate,Workforce Program
STU005546,23,Female,White,False,Middle,GA,2022,Bachelor,Community College
STU005547,32,Male,White,True,Middle,VA,2022,Associate,Workforce Program
STU005548,31,Female,White,False,Middle,CA,2021,Bootcamp,Community College
STU005549,24,Male,White,False,Low,OH,2019,Bachelor,Community College
STU005550,18,Female,Hispanic,False,Middle,MH,2018,Certificate,4-Year Private
STU005551,22,Male,White,True,Middle,CO,2021,Certificate,4-Year Public
STU005552,27,Female,White,False,Middle,MA,2018,Certificate,Community College
STU005553,18,Female,White,True,Middle,PA,2019,Associate,Workforce Program
STU005554,20,Male,Black,False,Low,RI,2020,Certificate,Workforce Program
STU005555,17,Male,White,False,Low,MH,2020,Associate,Workforce Program
STU005556,23,Female,White,False,High,NJ,2022,Bachelor,Community College
STU005557,23,Female,White,False,Middle,VT,2022,Bootcamp,Community College
STU005558,18,Female,White,True,Middle,AK,2020,Bachelor,Community College
STU005559,31,Female,Black,False,Low,NE,2020,Associate,4-Year Private
STU005560,25,Female,Black,True,Middle,SD,2022,Bachelor,4-Year Public
STU005561,24,Male,Other,False,High,GA,2019,Bachelor,4-Year Private
STU005562,29,Male,Black,False,Low,PA,2019,Bachelor,Community College
STU005563,31,Non-binary,Black,True,Low,FM,2018,Bootcamp,Workforce Program
STU005564,24,Male,Hispanic,True,Middle,NE,2019,Associate,Community College
STU005565,17,Male,Black,True,Middle,GA,2021,Bootcamp,4-Year Public
STU005566,26,Female,Asian,False,Low,AR,2020,Associate,4-Year Public
STU005567,31,Male,White,False,Middle,CT,2021,Bachelor,Community College
STU005568,32,Female,Other,False,Middle,MA,2021,Certificate,4-Year Private
STU005569,18,Male,White,False,Middle,IL,2020,Associate,4-Year Public
STU005570,23,Male,White,False,High,ID,2022,Bachelor,Community College
STU005571,29,Male,White,False,Middle,MT,2020,Bachelor,Workforce Program
STU005572,28,Female,White,False,Middle,UT,2021,Bachelor,Community College
STU005573,26,Male,Hispanic,True,Middle,OH,2021,Bachelor,4-Year Public
STU005574,29,Male,White,True,Low,VA,2022,Bachelor,Community College
STU005575,30,Female,Asian,True,High,VA,2020,Bootcamp,4-Year Public
STU005576,32,Female,White,False,High,ND,2021,Bachelor,Community College
STU005577,30,Female,Other,True,Middle,KS,2018,Certificate,4-Year Public
STU005578,27,Male,White,False,Low,TN,2021,Bachelor,Community College
STU005579,17,Female,Other,False,Middle,LA,2022,Bachelor,4-Year Public
STU005580,30,Female,Hispanic,True,Low,ME,2021,Associate,Community College
STU005581,27,Female,White,True,Middle,IA,2021,Associate,Community College
STU005582,23,Female,White,True,Middle,CT,2022,Bachelor,Community College
STU005583,30,Male,Black,False,High,AR,2020,Associate,Community College
STU005584,20,Male,White,True,High,MO,2018,Certificate,4-Year Private
STU005585,21,Female,Black,False,Low,OK,2019,Certificate,Community College
STU005586,27,Male,White,False,Middle,OH,2019,Bootcamp,Workforce Program
STU005587,24,Female,Asian,True,Low,MP,2020,Bachelor,4-Year Public
STU005588,26,Male,Asian,False,Middle,NM,2021,Bachelor,4-Year Private
STU005589,24,Male,Hispanic,False,Low,FL,2019,Certificate,Community College
STU005590,26,Female,Hispanic,False,Middle,AR,2019,Associate,Community College
STU005591,31,Male,White,False,High,MN,2022,Certificate,Community College
STU005592,23,Non-binary,Hispanic,False,Middle,AL,2019,Certificate,Workforce Program
STU005593,28,Male,White,False,Low,NE,2019,Associate,4-Year Public
STU005594,28,Male,Other,True,Middle,CO,2021,Bachelor,4-Year Public
STU005595,26,Female,Hispanic,False,High,LA,2021,Bootcamp,4-Year Public
STU005596,28,Male,Hispanic,True,Middle,GU,2021,Bootcamp,4-Year Private
STU005597,31,Female,White,False,Low,TN,2018,Bachelor,4-Year Private
STU005598,22,Male,Hispanic,False,Middle,SC,2020,Associate,4-Year Private
STU005599,32,Male,White,False,High,PA,2019,Bootcamp,4-Year Private
STU005600,18,Male,White,False,Middle,NJ,2018,Bootcamp,4-Year Public
STU005601,25,Female,White,True,Middle,ID,2018,Associate,Community College
STU005602,22,Female,Asian,True,Middle,CT,2020,Certificate,Workforce Program
STU005603,31,Female,Asian,False,Low,AK,2022,Associate,Workforce Program
STU005604,22,Male,Hispanic,True,Middle,IL,2022,Bachelor,Community College
STU005605,32,Male,Other,False,Low,GA,2020,Associate,Community College
STU005606,23,Female,White,True,High,SC,2018,Certificate,Community College
STU005607,25,Male,Black,False,Low,LA,2021,Bachelor,Workforce Program
STU005608,31,Female,Asian,False,High,CO,2021,Associate,Community College
STU005609,20,Non-binary,Black,False,Middle,NJ,2021,Associate,Workforce Program
STU005610,19,Female,Hispanic,True,Middle,PR,2022,Bachelor,4-Year Public
STU005611,21,Male,White,True,Middle,DE,2021,Bachelor,4-Year Public
STU005612,26,Male,Hispanic,False,Middle,ME,2020,Associate,4-Year Private
STU005613,32,Female,White,False,High,WY,2020,Certificate,Workforce Program
STU005614,31,Female,White,False,Middle,MO,2018,Certificate,Workforce Program
STU005615,31,Male,Asian,False,Middle,NJ,2022,Associate,Community College
STU005616,19,Male,White,True,Middle,NM,2020,Bachelor,Community College
STU005617,22,Male,White,False,Middle,MH,2022,Bachelor,4-Year Private
STU005618,18,Male,White,True,High,TN,2019,Bachelor,Community College
STU005619,21,Female,White,False,Middle,KS,2021,Associate,4-Year Private
STU005620,25,Male,White,False,Middle,CO,2022,Associate,Workforce Program
STU005621,22,Female,Asian,True,Middle,SD,2018,Associate,4-Year Public
STU005622,27,Female,White,True,Low,ND,2020,Associate,4-Year Public
STU005623,31,Female,White,False,Low,MS,2022,Bootcamp,Community College
STU005624,25,Female,White,False,Middle,HI,2018,Associate,Community College
STU005625,19,Female,White,True,Low,MN,2020,Bachelor,Community College
STU005626,27,Male,Asian,False,Low,FM,2020,Certificate,4-Year Public
STU005627,19,Male,White,False,Low,MS,2020,Bachelor,Community College
STU005628,30,Female,White,True,Middle,MN,2020,Bachelor,Workforce Program
STU005629,17,Female,Other,True,High,HI,2021,Bootcamp,4-Year Public
STU005630,30,Male,White,True,Low,NV,2021,Bachelor,4-Year Private
STU005631,29,Male,White,False,High,AZ,2018,Associate,4-Year Private
STU005632,29,Female,Asian,False,Low,KS,2022,Certificate,4-Year Private
STU005633,24,Female,Black,False,Middle,NV,2019,Associate,4-Year Public
STU005634,29,Male,White,True,Middle,NH,2019,Associate,4-Year Public
STU005635,24,Male,Hispanic,False,Middle,KS,2019,Bachelor,Community College
STU005636,28,Male,Hispanic,False,Middle,IN,2018,Bootcamp,Community College
STU005637,23,Female,Black,False,Middle,MP,2022,Associate,Community College
STU005638,27,Male,White,True,High,KY,2019,Associate,Workforce Program
STU005639,26,Male,White,True,Middle,OK,2020,Associate,4-Year Private
STU005640,31,Female,White,False,High,AR,2019,Bachelor,Community College
STU005641,26,Non-binary,Hispanic,False,Middle,FL,2022,Bachelor,4-Year Public
STU005642,17,Female,White,False,Middle,WV,2021,Associate,4-Year Public
STU005643,21,Male,White,True,Low,UT,2021,Bachelor,4-Year Private
STU005644,31,Female,White,False,Middle,TN,2019,Certificate,Community College
STU005645,20,Female,Other,True,High,CT,2022,Bachelor,Community College
STU005646,28,Male,Hispanic,True,Middle,CO,2021,Bachelor,4-Year Public
STU005647,20,Female,Hispanic,False,Middle,TN,2021,Certificate,Community College
STU005648,21,Female,Black,False,High,MI,2018,Certificate,4-Year Public
STU005649,21,Male,White,False,Middle,AS,2021,Associate,4-Year Private
STU005650,27,Male,White,False,Low,ND,2022,Associate,4-Year Public
STU005651,26,Female,Hispanic,False,Middle,MT,2022,Bachelor,Community College
STU005652,20,Male,White,True,Low,WV,2020,Associate,4-Year Public
STU005653,29,Male,Hispanic,False,Middle,OR,2019,Associate,4-Year Public
STU005654,25,Male,White,False,Middle,IN,2021,Associate,Community College
STU005655,26,Female,Black,False,Low,OH,2020,Certificate,4-Year Public
STU005656,22,Female,Black,False,Middle,AR,2021,Certificate,Community College
STU005657,32,Female,Black,True,High,MP,2019,Bootcamp,4-Year Public
STU005658,19,Male,White,False,Low,MS,2020,Bachelor,Workforce Program
STU005659,25,Non-binary,White,True,High,GU,2019,Associate,4-Year Private
STU005660,17,Female,White,False,High,NC,2018,Associate,4-Year Public
STU005661,28,Non-binary,White,False,High,MT,2021,Certificate,4-Year Public
STU005662,29,Female,Hispanic,True,Middle,ND,2020,Certificate,4-Year Public
STU005663,22,Male,White,True,Middle,TX,2020,Bachelor,4-Year Private
STU005664,25,Male,Hispanic,True,High,VI,2018,Bachelor,Workforce Program
STU005665,28,Non-binary,Hispanic,True,High,NJ,2021,Associate,4-Year Public
STU005666,20,Female,Hispanic,False,Low,OK,2019,Bootcamp,4-Year Private
STU005667,21,Male,White,True,Middle,FM,2019,Associate,4-Year Public
STU005668,18,Male,Asian,True,Middle,IA,2021,Bootcamp,4-Year Public
STU005669,28,Female,White,False,High,NJ,2020,Associate,4-Year Private
STU005670,23,Non-binary,Black,False,Middle,ME,2021,Bachelor,4-Year Private
STU005671,25,Male,White,False,Middle,CO,2022,Associate,4-Year Public
STU005672,23,Non-binary,White,False,Middle,MO,2022,Bachelor,4-Year Private
STU005673,30,Male,White,True,Middle,MH,2019,Bootcamp,4-Year Public
STU005674,17,Male,Asian,False,High,PR,2021,Bachelor,4-Year Public
STU005675,26,Male,Black,False,Low,VT,2018,Certificate,4-Year Private
STU005676,27,Female,Black,False,Middle,AZ,2020,Bootcamp,4-Year Public
STU005677,31,Non-binary,White,False,High,NY,2022,Bachelor,4-Year Public
STU005678,21,Female,White,True,Middle,OK,2021,Associate,Community College
STU005679,26,Female,Other,False,High,MH,2021,Associate,4-Year Public
STU005680,25,Female,Other,True,Middle,NC,2018,Bachelor,Community College
STU005681,26,Male,White,False,Low,AS,2022,Bachelor,4-Year Private
STU005682,25,Female,White,True,Low,OK,2020,Certificate,Community College
STU005683,24,Male,Asian,False,Low,TX,2022,Bachelor,4-Year Private
STU005684,30,Female,White,False,Middle,RI,2021,Bachelor,4-Year Public
STU005685,32,Male,White,False,Middle,FL,2019,Bachelor,Workforce Program
STU005686,31,Female,White,False,Low,DE,2022,Bachelor,Workforce Program
STU005687,25,Male,Black,False,Middle,WV,2018,Certificate,Workforce Program
STU005688,26,Male,Hispanic,False,Low,NV,2022,Bachelor,Community College
STU005689,17,Male,Hispanic,False,Low,HI,2018,Bachelor,Community College
STU005690,17,Female,White,False,Low,GA,2019,Associate,Workforce Program
STU005691,20,Male,Hispanic,False,High,IL,2018,Bootcamp,Community College
STU005692,22,Female,White,False,Middle,AS,2019,Bootcamp,Workforce Program
STU005693,23,Male,Other,True,Low,ID,2019,Associate,Community College
STU005694,22,Male,White,False,Low,DC,2018,Certificate,4-Year Public
STU005695,30,Non-binary,White,True,Middle,AZ,2020,Associate,Community College
STU005696,31,Female,White,False,Middle,NE,2022,Associate,Community College
STU005697,24,Male,White,False,Middle,CO,2020,Bachelor,Workforce Program
STU005698,30,Female,White,False,Middle,TX,2021,Bachelor,4-Year Public
STU005699,22,Male,Asian,True,Middle,NE,2018,Bootcamp,Community College
STU005700,17,Female,Hispanic,False,High,ID,2022,Associate,4-Year Private
