outcome_id,student_id,completed_program,completion_year,time_to_completion,employed_within_6mo,salary_range,pathway_achieved
OUT0002568,STU002568,True,2018.0,3.85,True,$60K-$100K,True
OUT0002569,STU002569,True,2024.0,5.09,False,$60K-$100K,False
OUT0002570,STU002570,False,,,False,<$30K,False
OUT0002571,STU002571,False,,,True,$30K-$60K,False
OUT0002572,STU002572,True,2020.0,3.33,True,>$100K,True
OUT0002573,STU002573,False,,,False,<$30K,False
OUT0002574,STU002574,True,2022.0,3.55,False,<$30K,False
OUT0002575,STU002575,False,,,False,<$30K,False
OUT0002576,STU002576,True,2023.0,2.49,False,$30K-$60K,False
OUT0002577,STU002577,True,2022.0,2.97,True,$30K-$60K,True
OUT0002578,STU002578,False,,,False,<$30K,False
OUT0002579,STU002579,True,2021.0,4.57,True,>$100K,True
OUT0002580,STU002580,True,2018.0,3.97,True,$60K-$100K,True
OUT0002581,STU002581,True,2021.0,1.67,True,>$100K,True
OUT0002582,STU002582,True,2023.0,4.22,True,$30K-$60K,True
OUT0002583,STU002583,True,2020.0,2.73,False,$30K-$60K,False
OUT0002584,STU002584,True,2024.0,2.61,False,$30K-$60K,False
OUT0002585,STU002585,False,,,False,$30K-$60K,False
OUT0002586,STU002586,True,2021.0,2.67,False,$30K-$60K,False
OUT0002587,STU002587,False,,,True,<$30K,False
OUT0002588,STU002588,False,,,False,<$30K,False
OUT0002589,STU002589,False,,,False,<$30K,False
OUT0002590,STU002590,True,2020.0,5.39,True,<$30K,True
OUT0002591,STU002591,True,2021.0,3.12,False,$60K-$100K,False
OUT0002592,STU002592,True,2022.0,3.52,False,$60K-$100K,False
OUT0002593,STU002593,False,,,False,$30K-$60K,False
OUT0002594,STU002594,False,,,False,<$30K,False
OUT0002595,STU002595,True,2023.0,2.55,True,$60K-$100K,True
OUT0002596,STU002596,False,,,False,<$30K,False
OUT0002597,STU002597,True,2025.0,3.24,True,$30K-$60K,True
OUT0002598,STU002598,True,2025.0,3.49,True,$60K-$100K,True
OUT0002599,STU002599,False,,,True,$30K-$60K,False
OUT0002600,STU002600,True,2020.0,2.04,True,$30K-$60K,True
OUT0002601,STU002601,False,,,True,<$30K,False
OUT0002602,STU002602,True,2023.0,4.27,False,$30K-$60K,False
OUT0002603,STU002603,True,2023.0,2.71,False,$30K-$60K,False
OUT0002604,STU002604,False,,,False,$30K-$60K,False
OUT0002605,STU002605,True,2019.0,4.03,True,$30K-$60K,True
OUT0002606,STU002606,True,2024.0,5.15,True,<$30K,True
OUT0002607,STU002607,False,,,False,<$30K,False
OUT0002608,STU002608,True,2020.0,1.6,False,$30K-$60K,False
OUT0002609,STU002609,True,2020.0,4.34,True,$30K-$60K,True
OUT0002610,STU002610,True,2021.0,2.18,True,$30K-$60K,True
OUT0002611,STU002611,True,2024.0,3.71,True,<$30K,True
OUT0002612,STU002612,False,,,False,<$30K,False
OUT0002613,STU002613,False,,,False,$30K-$60K,False
OUT0002614,STU002614,True,2020.0,2.79,False,>$100K,False
OUT0002615,STU002615,False,,,True,<$30K,False
OUT0002616,STU002616,True,2024.0,4.79,False,<$30K,False
OUT0002617,STU002617,True,2021.0,3.63,True,$30K-$60K,True
OUT0002618,STU002618,True,2021.0,4.78,True,$30K-$60K,True
OUT0002619,STU002619,True,2020.0,3.78,False,<$30K,False
OUT0002620,STU002620,True,2022.0,4.35,True,$30K-$60K,True
OUT0002621,STU002621,False,,,False,$30K-$60K,False
OUT0002622,STU002622,False,,,False,<$30K,False
OUT0002623,STU002623,False,,,True,<$30K,False
OUT0002624,STU002624,True,2023.0,4.53,False,<$30K,False
OUT0002625,STU002625,False,,,False,$30K-$60K,False
OUT0002626,STU002626,False,,,False,$30K-$60K,False
OUT0002627,STU002627,True,2022.0,4.36,True,$30K-$60K,True
OUT0002628,STU002628,True,2025.0,2.18,True,$30K-$60K,True
OUT0002629,STU002629,True,2027.0,3.93,False,$30K-$60K,False
OUT0002630,STU002630,False,,,False,$30K-$60K,False
OUT0002631,STU002631,True,2025.0,4.16,True,<$30K,True
OUT0002632,STU002632,False,,,False,<$30K,False
OUT0002633,STU002633,False,,,False,<$30K,False
OUT0002634,STU002634,True,2021.0,1.77,True,$30K-$60K,True
OUT0002635,STU002635,False,,,False,$30K-$60K,False
OUT0002636,STU002636,True,2021.0,3.96,True,$60K-$100K,True
OUT0002637,STU002637,False,,,True,<$30K,False
OUT0002638,STU002638,True,2021.0,2.1,True,$30K-$60K,True
OUT0002639,STU002639,False,,,False,<$30K,False
OUT0002640,STU002640,True,2021.0,1.65,False,$30K-$60K,False
OUT0002641,STU002641,False,,,False,<$30K,False
OUT0002642,STU002642,False,,,False,<$30K,False
OUT0002643,STU002643,True,2022.0,5.17,True,$60K-$100K,True
OUT0002644,STU002644,False,,,False,<$30K,False
OUT0002645,STU002645,True,2021.0,3.36,True,>$100K,True
OUT0002646,STU002646,True,2024.0,4.41,False,$30K-$60K,False
OUT0002647,STU002647,False,,,True,<$30K,False
OUT0002648,STU002648,False,,,True,$30K-$60K,False
OUT0002649,STU002649,True,2019.0,3.36,False,$30K-$60K,False
OUT0002650,STU002650,False,,,True,$30K-$60K,False
OUT0002651,STU002651,True,2022.0,3.75,False,$30K-$60K,False
OUT0002652,STU002652,True,2022.0,3.25,True,$30K-$60K,True
OUT0002653,STU002653,False,,,False,<$30K,False
OUT0002654,STU002654,True,2024.0,3.33,True,$60K-$100K,True
OUT0002655,STU002655,True,2022.0,1.56,True,<$30K,True
OUT0002656,STU002656,False,,,True,<$30K,False
OUT0002657,STU002657,False,,,False,$30K-$60K,False
OUT0002658,STU002658,True,2025.0,2.4,False,$30K-$60K,False
OUT0002659,STU002659,False,,,True,$30K-$60K,False
OUT0002660,STU002660,False,,,False,<$30K,False
OUT0002661,STU002661,True,2024.0,4.81,True,$30K-$60K,True
OUT0002662,STU002662,True,2019.0,5.22,True,$30K-$60K,True
OUT0002663,STU002663,False,,,False,$30K-$60K,False
OUT0002664,STU002664,True,2021.0,3.56,True,$30K-$60K,True
OUT0002665,STU002665,False,,,False,<$30K,False
OUT0002666,STU002666,False,,,True,<$30K,False
OUT0002667,STU002667,False,,,False,<$30K,False
OUT0002668,STU002668,True,2020.0,4.54,True,>$100K,True
OUT0002669,STU002669,True,2024.0,2.39,True,$60K-$100K,True
OUT0002670,STU002670,False,,,False,<$30K,False
OUT0002671,STU002671,False,,,False,<$30K,False
OUT0002672,STU002672,False,,,True,<$30K,False
OUT0002673,STU002673,True,2019.0,3.74,True,>$100K,True
OUT0002674,STU002674,True,2023.0,4.25,True,$60K-$100K,True
OUT0002675,STU002675,True,2018.0,5.4,True,$60K-$100K,True
OUT0002676,STU002676,False,,,False,<$30K,False
OUT0002677,STU002677,False,,,False,<$30K,False
OUT0002678,STU002678,False,,,True,<$30K,False
OUT0002679,STU002679,True,2022.0,3.33,True,$30K-$60K,True
OUT0002680,STU002680,False,,,False,<$30K,False
OUT0002681,STU002681,False,,,False,<$30K,False
OUT0002682,STU002682,False,,,False,<$30K,False
OUT0002683,STU002683,False,,,False,<$30K,False
OUT0002684,STU002684,False,,,False,<$30K,False
OUT0002685,STU002685,True,2023.0,5.06,True,$30K-$60K,True
OUT0002686,STU002686,False,,,False,<$30K,False
OUT0002687,STU002687,True,2021.0,4.87,True,>$100K,True
OUT0002688,STU002688,True,2023.0,3.17,True,$30K-$60K,True
OUT0002689,STU002689,False,,,True,<$30K,False
OUT0002690,STU002690,True,2026.0,5.4,False,<$30K,False
OUT0002691,STU002691,False,,,False,<$30K,False
OUT0002692,STU002692,False,,,False,$30K-$60K,False
OUT0002693,STU002693,False,,,False,$30K-$60K,False
OUT0002694,STU002694,True,2023.0,3.64,True,$60K-$100K,True
OUT0002695,STU002695,False,,,False,<$30K,False
OUT0002696,STU002696,True,2021.0,4.89,True,<$30K,True
OUT0002697,STU002697,False,,,True,<$30K,False
OUT0002698,STU002698,True,2026.0,4.69,False,$30K-$60K,False
OUT0002699,STU002699,False,,,False,<$30K,False
OUT0002700,STU002700,True,2018.0,5.33,True,$30K-$60K,True
OUT0002701,STU002701,True,2022.0,3.62,True,$30K-$60K,True
OUT0002702,STU002702,False,,,True,<$30K,False
OUT0002703,STU002703,True,2027.0,1.65,True,$30K-$60K,True
OUT0002704,STU002704,True,2019.0,4.98,False,$30K-$60K,False
OUT0002705,STU002705,False,,,True,$30K-$60K,False
OUT0002706,STU002706,True,2024.0,2.59,False,>$100K,False
OUT0002707,STU002707,True,2020.0,4.36,True,$30K-$60K,True
OUT0002708,STU002708,False,,,False,<$30K,False
OUT0002709,STU002709,False,,,False,<$30K,False
OUT0002710,STU002710,True,2022.0,4.09,True,$60K-$100K,True
OUT0002711,STU002711,False,,,False,<$30K,False
OUT0002712,STU002712,False,,,True,$30K-$60K,False
OUT0002713,STU002713,False,,,False,$30K-$60K,False
OUT0002714,STU002714,True,2023.0,3.18,True,>$100K,True
OUT0002715,STU002715,False,,,False,<$30K,False
OUT0002716,STU002716,True,2022.0,2.96,False,$60K-$100K,False
OUT0002717,STU002717,False,,,False,<$30K,False
OUT0002718,STU002718,False,,,True,<$30K,False
OUT0002719,STU002719,True,2018.0,1.73,False,<$30K,False
OUT0002720,STU002720,False,,,False,<$30K,False
OUT0002721,STU002721,False,,,False,<$30K,False
OUT0002722,STU002722,False,,,False,<$30K,False
OUT0002723,STU002723,True,2024.0,3.58,True,$60K-$100K,True
OUT0002724,STU002724,False,,,False,<$30K,False
OUT0002725,STU002725,False,,,False,<$30K,False
OUT0002726,STU002726,False,,,True,$30K-$60K,False
OUT0002727,STU002727,False,,,False,$30K-$60K,False
OUT0002728,STU002728,False,,,False,<$30K,False
OUT0002729,STU002729,True,2023.0,2.54,True,<$30K,True
OUT0002730,STU002730,True,2023.0,3.78,False,>$100K,False
OUT0002731,STU002731,False,,,False,$30K-$60K,False
OUT0002732,STU002732,True,2019.0,5.2,False,<$30K,False
OUT0002733,STU002733,False,,,False,<$30K,False
OUT0002734,STU002734,True,2022.0,4.29,True,$30K-$60K,True
OUT0002735,STU002735,True,2019.0,2.95,True,$30K-$60K,True
OUT0002736,STU002736,False,,,True,<$30K,False
OUT0002737,STU002737,False,,,True,$30K-$60K,False
OUT0002738,STU002738,True,2023.0,4.98,True,<$30K,True
OUT0002739,STU002739,False,,,False,$30K-$60K,False
OUT0002740,STU002740,True,2019.0,4.7,False,<$30K,False
OUT0002741,STU002741,True,2023.0,5.42,True,$60K-$100K,True
OUT0002742,STU002742,False,,,False,<$30K,False
OUT0002743,STU002743,True,2028.0,2.98,True,$30K-$60K,True
OUT0002744,STU002744,False,,,False,<$30K,False
OUT0002745,STU002745,True,2022.0,2.79,True,$30K-$60K,True
OUT0002746,STU002746,False,,,False,<$30K,False
OUT0002747,STU002747,False,,,True,<$30K,False
OUT0002748,STU002748,True,2018.0,2.8,True,$30K-$60K,True
OUT0002749,STU002749,True,2022.0,4.72,True,$60K-$100K,True
OUT0002750,STU002750,False,,,False,<$30K,False
OUT0002751,STU002751,False,,,True,<$30K,False
OUT0002752,STU002752,True,2023.0,2.39,True,$60K-$100K,True
OUT0002753,STU002753,True,2019.0,2.32,True,$60K-$100K,True
OUT0002754,STU002754,False,,,False,<$30K,False
OUT0002755,STU002755,False,,,False,<$30K,False
OUT0002756,STU002756,True,2025.0,4.86,True,$60K-$100K,True
OUT0002757,STU002757,True,2023.0,2.32,True,$30K-$60K,True
OUT0002758,STU002758,False,,,False,<$30K,False
OUT0002759,STU002759,False,,,True,<$30K,False
OUT0002760,STU002760,False,,,True,$30K-$60K,False
OUT0002761,STU002761,True,2020.0,2.8,True,>$100K,True
OUT0002762,STU002762,True,2019.0,3.0,True,$30K-$60K,True
OUT0002763,STU002763,True,2021.0,3.28,True,$60K-$100K,True
OUT0002764,STU002764,True,2020.0,3.36,True,<$30K,True
OUT0002765,STU002765,False,,,True,<$30K,False
OUT0002766,STU002766,False,,,False,<$30K,False
OUT0002767,STU002767,False,,,True,$30K-$60K,False
OUT0002768,STU002768,True,2025.0,5.28,True,$60K-$100K,True
OUT0002769,STU002769,True,2019.0,3.38,False,$60K-$100K,False
OUT0002770,STU002770,False,,,False,<$30K,False
OUT0002771,STU002771,True,2019.0,1.76,True,$60K-$100K,True
OUT0002772,STU002772,True,2018.0,3.18,True,>$100K,True
OUT0002773,STU002773,False,,,True,$30K-$60K,False
OUT0002774,STU002774,False,,,False,<$30K,False
OUT0002775,STU002775,True,2019.0,5.18,True,$60K-$100K,True
OUT0002776,STU002776,True,2021.0,1.79,True,>$100K,True
OUT0002777,STU002777,True,2026.0,1.68,False,$30K-$60K,False
OUT0002778,STU002778,False,,,True,<$30K,False
OUT0002779,STU002779,True,2020.0,3.61,True,>$100K,True
OUT0002780,STU002780,False,,,True,<$30K,False
OUT0002781,STU002781,True,2019.0,2.87,False,<$30K,False
OUT0002782,STU002782,False,,,False,<$30K,False
OUT0002783,STU002783,True,2022.0,2.09,True,<$30K,True
OUT0002784,STU002784,True,2024.0,4.4,True,>$100K,True
OUT0002785,STU002785,True,2024.0,4.56,False,$60K-$100K,False
OUT0002786,STU002786,False,,,False,<$30K,False
OUT0002787,STU002787,False,,,False,<$30K,False
OUT0002788,STU002788,True,2022.0,3.4,True,>$100K,True
OUT0002789,STU002789,True,2018.0,3.57,True,$30K-$60K,True
OUT0002790,STU002790,True,2023.0,4.51,False,$60K-$100K,False
OUT0002791,STU002791,False,,,False,$30K-$60K,False
OUT0002792,STU002792,True,2020.0,1.5,True,$30K-$60K,True
OUT0002793,STU002793,False,,,True,$30K-$60K,False
OUT0002794,STU002794,True,2019.0,3.81,False,<$30K,False
OUT0002795,STU002795,True,2028.0,2.69,True,$30K-$60K,True
OUT0002796,STU002796,True,2020.0,4.29,True,>$100K,True
OUT0002797,STU002797,False,,,True,$30K-$60K,False
OUT0002798,STU002798,True,2023.0,2.92,False,$30K-$60K,False
OUT0002799,STU002799,True,2018.0,2.36,False,<$30K,False
OUT0002800,STU002800,False,,,False,<$30K,False
OUT0002801,STU002801,True,2026.0,5.3,False,$30K-$60K,False
OUT0002802,STU002802,False,,,True,<$30K,False
OUT0002803,STU002803,True,2020.0,2.57,True,$30K-$60K,True
OUT0002804,STU002804,False,,,False,$30K-$60K,False
OUT0002805,STU002805,True,2020.0,3.01,True,$30K-$60K,True
OUT0002806,STU002806,True,2023.0,5.05,False,$60K-$100K,False
OUT0002807,STU002807,True,2022.0,2.9,False,$30K-$60K,False
OUT0002808,STU002808,False,,,False,$30K-$60K,False
OUT0002809,STU002809,False,,,True,<$30K,False
OUT0002810,STU002810,True,2020.0,1.99,True,<$30K,True
OUT0002811,STU002811,True,2019.0,4.96,True,$60K-$100K,True
OUT0002812,STU002812,False,,,False,$30K-$60K,False
OUT0002813,STU002813,False,,,False,$30K-$60K,False
OUT0002814,STU002814,True,2025.0,2.08,False,$30K-$60K,False
OUT0002815,STU002815,True,2019.0,5.25,True,<$30K,True
OUT0002816,STU002816,False,,,False,<$30K,False
OUT0002817,STU002817,True,2021.0,2.62,False,$30K-$60K,False
OUT0002818,STU002818,False,,,False,<$30K,False
OUT0002819,STU002819,True,2024.0,4.67,True,$60K-$100K,True
OUT0002820,STU002820,False,,,True,<$30K,False
OUT0002821,STU002821,True,2022.0,4.31,True,<$30K,True
OUT0002822,STU002822,False,,,True,$30K-$60K,False
OUT0002823,STU002823,False,,,False,<$30K,False
OUT0002824,STU002824,True,2024.0,2.98,True,$60K-$100K,True
OUT0002825,STU002825,True,2024.0,5.05,True,$30K-$60K,True
OUT0002826,STU002826,True,2019.0,4.66,False,$30K-$60K,False
OUT0002827,STU002827,True,2019.0,4.0,False,$30K-$60K,False
OUT0002828,STU002828,True,2021.0,1.94,False,$60K-$100K,False
OUT0002829,STU002829,False,,,False,<$30K,False
OUT0002830,STU002830,False,,,False,<$30K,False
OUT0002831,STU002831,True,2021.0,4.61,True,$60K-$100K,True
OUT0002832,STU002832,True,2021.0,4.72,False,<$30K,False
OUT0002833,STU002833,False,,,True,<$30K,False
OUT0002834,STU002834,True,2022.0,5.26,False,$60K-$100K,False
OUT0002835,STU002835,False,,,False,$30K-$60K,False
OUT0002836,STU002836,True,2022.0,3.6,False,<$30K,False
OUT0002837,STU002837,True,2020.0,2.88,True,$60K-$100K,True
OUT0002838,STU002838,True,2020.0,3.79,True,>$100K,True
OUT0002839,STU002839,False,,,False,<$30K,False
OUT0002840,STU002840,False,,,False,<$30K,False
OUT0002841,STU002841,True,2019.0,4.23,False,$30K-$60K,False
OUT0002842,STU002842,True,2022.0,1.72,True,<$30K,True
OUT0002843,STU002843,True,2027.0,2.97,True,$30K-$60K,True
OUT0002844,STU002844,False,,,False,<$30K,False
OUT0002845,STU002845,True,2022.0,3.39,True,$30K-$60K,True
OUT0002846,STU002846,False,,,False,<$30K,False
OUT0002847,STU002847,False,,,False,<$30K,False
OUT0002848,STU002848,True,2022.0,1.73,False,$30K-$60K,False
OUT0002849,STU002849,False,,,False,<$30K,False
OUT0002850,STU002850,True,2022.0,4.03,True,$30K-$60K,True
OUT0002851,STU002851,True,2022.0,4.88,True,$30K-$60K,True
OUT0002852,STU002852,True,2019.0,4.65,True,<$30K,True
OUT0002853,STU002853,False,,,True,$30K-$60K,False
OUT0002854,STU002854,False,,,False,$30K-$60K,False
OUT0002855,STU002855,True,2024.0,5.1,True,<$30K,True
OUT0002856,STU002856,True,2023.0,5.21,True,$60K-$100K,True
OUT0002857,STU002857,True,2022.0,3.78,True,$60K-$100K,True
OUT0002858,STU002858,False,,,False,$30K-$60K,False
OUT0002859,STU002859,True,2022.0,2.74,False,$60K-$100K,False
OUT0002860,STU002860,False,,,False,<$30K,False
OUT0002861,STU002861,True,2025.0,2.0,True,$30K-$60K,True
OUT0002862,STU002862,False,,,False,<$30K,False
OUT0002863,STU002863,False,,,False,<$30K,False
OUT0002864,STU002864,True,2019.0,3.05,False,$60K-$100K,False
OUT0002865,STU002865,False,,,False,$30K-$60K,False
OUT0002866,STU002866,True,2018.0,1.77,True,$60K-$100K,True
OUT0002867,STU002867,False,,,False,<$30K,False
OUT0002868,STU002868,False,,,True,<$30K,False
OUT0002869,STU002869,False,,,False,<$30K,False
OUT0002870,STU002870,False,,,False,$30K-$60K,False
OUT0002871,STU002871,True,2024.0,1.56,True,$30K-$60K,True
OUT0002872,STU002872,True,2022.0,3.39,True,$30K-$60K,True
OUT0002873,STU002873,True,2022.0,2.91,True,$30K-$60K,True
OUT0002874,STU002874,False,,,False,<$30K,False
OUT0002875,STU002875,False,,,True,<$30K,False
OUT0002876,STU002876,True,2025.0,2.03,True,<$30K,True
OUT0002877,STU002877,False,,,False,$30K-$60K,False
OUT0002878,STU002878,False,,,False,<$30K,False
OUT0002879,STU002879,False,,,False,<$30K,False
OUT0002880,STU002880,False,,,False,<$30K,False
OUT0002881,STU002881,True,2020.0,5.5,True,$30K-$60K,True
OUT0002882,STU002882,False,,,True,<$30K,False
OUT0002883,STU002883,True,2021.0,3.82,False,<$30K,False
OUT0002884,STU002884,False,,,True,<$30K,False
OUT0002885,STU002885,False,,,False,$30K-$60K,False
OUT0002886,STU002886,True,2024.0,3.19,False,<$30K,False
OUT0002887,STU002887,True,2025.0,3.17,True,$60K-$100K,True
OUT0002888,STU002888,False,,,False,<$30K,False
OUT0002889,STU002889,True,2023.0,2.49,True,$30K-$60K,True
OUT0002890,STU002890,False,,,False,$30K-$60K,False
OUT0002891,STU002891,False,,,False,<$30K,False
OUT0002892,STU002892,False,,,False,<$30K,False
OUT0002893,STU002893,True,2024.0,2.06,True,$30K-$60K,True
OUT0002894,STU002894,False,,,False,<$30K,False
OUT0002895,STU002895,True,2019.0,1.6,True,<$30K,True
OUT0002896,STU002896,True,2022.0,3.87,False,<$30K,False
OUT0002897,STU002897,False,,,True,<$30K,False
OUT0002898,STU002898,True,2028.0,4.33,False,<$30K,False
OUT0002899,STU002899,True,2025.0,4.11,False,$60K-$100K,False
OUT0002900,STU002900,True,2018.0,4.87,True,$30K-$60K,True
OUT0002901,STU002901,False,,,False,<$30K,False
OUT0002902,STU002902,True,2022.0,2.01,False,$30K-$60K,False
OUT0002903,STU002903,False,,,True,$30K-$60K,False
OUT0002904,STU002904,True,2023.0,2.37,False,$60K-$100K,False
OUT0002905,STU002905,False,,,False,<$30K,False
OUT0002906,STU002906,False,,,False,<$30K,False
OUT0002907,STU002907,True,2022.0,4.25,False,$30K-$60K,False
OUT0002908,STU002908,False,,,True,<$30K,False
OUT0002909,STU002909,True,2022.0,3.2,False,$30K-$60K,False
OUT0002910,STU002910,False,,,False,<$30K,False
OUT0002911,STU002911,True,2027.0,1.62,False,$30K-$60K,False
OUT0002912,STU002912,False,,,False,<$30K,False
OUT0002913,STU002913,True,2024.0,3.56,False,$60K-$100K,False
OUT0002914,STU002914,True,2024.0,3.62,True,$60K-$100K,True
OUT0002915,STU002915,True,2022.0,5.29,True,<$30K,True
OUT0002916,STU002916,False,,,False,$30K-$60K,False
OUT0002917,STU002917,False,,,False,$30K-$60K,False
OUT0002918,STU002918,True,2022.0,3.68,False,$30K-$60K,False
OUT0002919,STU002919,True,2023.0,4.73,True,$60K-$100K,True
OUT0002920,STU002920,True,2025.0,2.28,True,$30K-$60K,True
OUT0002921,STU002921,True,2025.0,3.88,False,$60K-$100K,False
OUT0002922,STU002922,False,,,False,<$30K,False
OUT0002923,STU002923,True,2020.0,3.23,True,$30K-$60K,True
OUT0002924,STU002924,True,2021.0,3.06,True,$60K-$100K,True
OUT0002925,STU002925,True,2022.0,3.64,True,<$30K,True
OUT0002926,STU002926,False,,,False,$30K-$60K,False
OUT0002927,STU002927,True,2019.0,5.47,False,$30K-$60K,False
OUT0002928,STU002928,True,2021.0,1.63,True,$60K-$100K,True
OUT0002929,STU002929,False,,,False,<$30K,False
OUT0002930,STU002930,False,,,False,<$30K,False
OUT0002931,STU002931,False,,,False,$30K-$60K,False
OUT0002932,STU002932,False,,,True,<$30K,False
OUT0002933,STU002933,True,2020.0,1.57,False,>$100K,False
OUT0002934,STU002934,False,,,False,<$30K,False
OUT0002935,STU002935,True,2020.0,3.22,True,>$100K,True
OUT0002936,STU002936,True,2021.0,2.44,False,>$100K,False
OUT0002937,STU002937,False,,,False,$30K-$60K,False
OUT0002938,STU002938,False,,,False,<$30K,False
OUT0002939,STU002939,True,2023.0,4.12,False,$30K-$60K,False
OUT0002940,STU002940,True,2022.0,1.56,True,$60K-$100K,True
OUT0002941,STU002941,True,2019.0,3.48,True,$60K-$100K,True
OUT0002942,STU002942,True,2023.0,3.44,True,$30K-$60K,True
OUT0002943,STU002943,False,,,True,<$30K,False
OUT0002944,STU002944,False,,,False,$30K-$60K,False
OUT0002945,STU002945,False,,,False,<$30K,False
OUT0002946,STU002946,True,2026.0,4.27,False,$60K-$100K,False
OUT0002947,STU002947,True,2022.0,2.74,True,<$30K,True
OUT0002948,STU002948,True,2025.0,3.05,True,>$100K,True
OUT0002949,STU002949,False,,,False,<$30K,False
OUT0002950,STU002950,False,,,True,<$30K,False
OUT0002951,STU002951,True,2022.0,4.44,True,$60K-$100K,True
OUT0002952,STU002952,True,2022.0,3.69,False,$30K-$60K,False
OUT0002953,STU002953,True,2025.0,4.13,True,$60K-$100K,True
OUT0002954,STU002954,True,2019.0,2.57,False,$30K-$60K,False
OUT0002955,STU002955,False,,,False,<$30K,False
OUT0002956,STU002956,True,2019.0,4.45,False,$30K-$60K,False
